0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0005856930307252675,0.0014459363526691026,0.0028918727053382056,0.0014459363526691028,0.0012707023935575388,0.003730711958228148,0.008663467390361933,0.011458134290478688,0.0059513528086601675,0.002248291117436948,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0015681458564579742,0.0038587337604362197,0.00771746752087244,0.00385873376043622,0.00340220318275083,0.009971573523729838,0.023119976228496004,0.030578033076397948,0.01588916153737188,0.006019618153137635,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0031362917129159483,0.009097591509430767,0.019138816180743982,0.015107808878958967,0.010412472444986543,0.021323271036018002,0.04625173719693227,0.061184686235507935,0.0316503763006018,0.01325041248889453,0.006658644203770558,0.013314618006817724,0.015779467680608363,0.015938303341902316,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0015681458564579742,0.009624090422316973,0.023121432038329896,0.03466666279535113,0.019171494638356077,0.016715063600651454,0.02507624305857773,0.03155616649143881,0.016285796537211943,0.01023335086033398,0.017769755314881668,0.035532384198917175,0.04211026615969581,0.042673521850899745,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0005856930307252675,0.01437903372932052,0.03740610245146217,0.0725668418920861,0.042305821573287265,0.03191148575360559,0.02417779693265666,0.025640507630478815,0.012171393843018446,0.016071655213678315,0.04885679903730445,0.09773410868257469,0.11577946768060836,0.11465295629820053,0.001,0.001
0.001,0.001,0.001,0.001,0.0041358148222266685,0.011075527088337336,0.01754311742888974,0.016076119101412538,0.03738239064380461,0.06023752084228809,0.09981930262494179,0.06870123479484713,0.06146373563924577,0.045219687517476105,0.045265747288597905,0.03506838298125122,0.060798143346690134,0.0866024869634978,0.11902947663926206,0.12633079847908746,0.12802056555269925,0.001,0.001
0.001,0.001,0.001,0.001,0.0110733106530585,0.0336936215639178,0.05387034451636559,0.05669938885346391,0.07714418859887898,0.08568970817837372,0.09595308680274861,0.08919203128848019,0.10071293431829875,0.08061634103552423,0.08856456536335862,0.07995668087789765,0.142556161949486,0.1665864420377056,0.18881090836174053,0.18422053231939164,0.18149100257069412,0.001,0.001
0.001,0.001,0.026226734348561757,0.02629911280101394,0.044293242612234,0.08126501200960769,0.11772503560801571,0.1295179316009205,0.1620847227726749,0.1586655322223179,0.12442497470523377,0.11465193716939846,0.09399384829380529,0.07840929234946123,0.08378809802995626,0.11749169488349988,0.24262324805540955,0.22655435218612113,0.16226188089031476,0.11577946768060836,0.11722365038560412,0.001,0.001
0.001,0.001,0.07021996615905245,0.07018377693282636,0.07844706824094456,0.10341606618628237,0.12646838995360382,0.1469496466686085,0.15396899366604389,0.15032176774094555,0.10819373983709876,0.10428806966027661,0.07660880280215505,0.05906309849778452,0.045979565822121704,0.05943950173870526,0.12627418272804744,0.1377055756117128,0.13098054942851411,0.11577946768060836,0.11722365038560412,0.001,0.001
0.001,0.001,0.16666666666666666,0.16666666666666666,0.16670002001200718,0.15972778222578063,0.15558940079818367,0.14666047385505146,0.14778166361074693,0.12920638440979546,0.09973074628205746,0.10030555562179273,0.08701066682281809,0.07881312473825629,0.04932615137610689,0.0352072966217482,0.06236469457690425,0.10437224227837948,0.154642069380389,0.16844106463878325,0.1655526992287918,0.001,0.001
0.001,0.001,0.1404399323181049,0.14036755386565272,0.16249749849909945,0.203629570322925,0.21734286641000697,0.1668695074877915,0.11759798420600043,0.09206803554150565,0.08754090426411634,0.08322407322561805,0.07725990608655846,0.09709066283183461,0.08614925485369947,0.06830804099780205,0.03852555618008087,0.04797432811873245,0.07106476839783435,0.08422053231939162,0.08534704370179949,0.001,0.001
0.001,0.001,0.16666666666666666,0.16666666666666666,0.16256420518978054,0.1736055511075527,0.17348507283778258,0.18336705266776354,0.12179449024694639,0.09072420513609666,0.07461428389615002,0.08168246304638274,0.08165758540218654,0.13250135659407894,0.15480574680037298,0.1508693526350181,0.07688792994034777,0.04661050942639391,0.026629236013635448,0.031558935361216726,0.03187660668380463,0.001,0.001
0.001,0.001,0.07021996615905245,0.07018377693282636,0.06737375758788605,0.07385908726981585,0.08196189589767457,0.10150018237305392,0.08791322059094665,0.07228803272512362,0.06697763008709008,0.06961693886755495,0.05209369466842465,0.09467879493393457,0.1437510995583248,0.2203663847268108,0.12148024586151253,0.0645808263136783,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.026226734348561757,0.02629911280101394,0.022146621306117,0.019348812383239922,0.021350707224549088,0.038754405162075845,0.042541886424312635,0.04478549989832214,0.03965492731177004,0.044752698819855954,0.030832735984435054,0.05004914301306403,0.06873954630434766,0.10820093126973464,0.05959784599205846,0.03329322101885279,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.026226734348561757,0.02629911280101394,0.022146621306117,0.011075527088337336,0.004371677172794066,0.0055756297118505745,0.011939137112801907,0.019332084164037616,0.028251483486252157,0.04795995236188579,0.04397178572099468,0.04133678837734556,0.030174826617013633,0.04022646579023126,0.021068663535981726,0.012434817488969114,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.07021996615905245,0.07018377693282636,0.05910212794343272,0.029556978916466504,0.0070228878453272425,0.0005856930307252675,0.0014459363526691026,0.0054500677908296945,0.016587060879749756,0.038338015468318574,0.0564230685377812,0.035187193795062466,0.013534773821378698,0.002123916450756485,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.1404399323181049,0.14036755386565272,0.11827096257754652,0.05911395783293301,0.013622710157803445,0.001,0.001,0.0009554704536173034,0.01918646314118617,0.0502224822922951,0.09331542355035237,0.04924344235879728,0.018083683438315727,0.0007932699996801329,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.07021996615905245,0.07018377693282636,0.05910212794343272,0.029556978916466504,0.0070228878453272425,0.001,0.001,0.001,0.008314134027847342,0.022187719122508266,0.04437543824501653,0.022187719122508266,0.008314134027847342,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.026226734348561757,0.02629911280101394,0.022146621306117,0.011075527088337336,0.0026230063036764397,0.001,0.001,0.001,0.003105278974256236,0.008314134027847342,0.016628268055694683,0.008314134027847342,0.003105278974256236,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
